Batch_number,Synthesis_ID,Magnification_X,Image_Path,Manual Steps,Robot Steps (Mara),Co(NO3)2*6H2O,"2,5-Dihydroxyterephthalic Acid",Temperature (°C),Reaction Time (hrs),Water ul,DMF ul,Ethanol ul,Notes/Observations,Date Taken
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_030.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_038.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_032.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_060.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_034.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_027.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_035.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_033.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_028.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_037.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_039.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_042.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_045.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_029.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_054.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_052.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_050.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_044.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_046.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_041.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_043.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_048.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_057.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_055.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_047.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_056.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_051.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_040.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_059.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_049.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_053.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_036.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker4,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker4/EVOS_20X_017.tif,,Timing with adapter (wellplate),4.3,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker11,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker11/EVOS_20X_097.tif,,Timing with adapter (wellplate),4.0,1.9,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_073.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_068.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_063.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_067.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_071.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_075.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_074.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_076.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_070.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_069.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker1,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker1/EVOS_20X_002.tif,,Timing with adapter (wellplate),3.4,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker1,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker1/EVOS_20X_001.tif,,Timing with adapter (wellplate),3.4,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_072.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker5,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_023.tif,,Timing with adapter (wellplate),4.6,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
4,Modulator-Linker5,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_025.tif,,Timing with adapter (wellplate),4.6,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker5,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_024.tif,,Timing with adapter (wellplate),4.6,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker5,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_022.tif,,Timing with adapter (wellplate),4.6,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
4,Modulator-Linker2,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_007.tif,,Timing with adapter (wellplate),3.7,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker2,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_005.tif,,Timing with adapter (wellplate),3.7,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker2,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_009.tif,,Timing with adapter (wellplate),3.7,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker2,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_004.tif,,Timing with adapter (wellplate),3.7,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker2,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_010.tif,,Timing with adapter (wellplate),3.7,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker2,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_006.tif,,Timing with adapter (wellplate),3.7,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker2,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_008.tif,,Timing with adapter (wellplate),3.7,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker2,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_011.tif,,Timing with adapter (wellplate),3.7,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_031.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker5,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_021.tif,,Timing with adapter (wellplate),4.6,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_066.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker2,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_003.tif,,Timing with adapter (wellplate),3.7,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_065.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_061.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker11,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker11/EVOS_20X_096.tif,,Timing with adapter (wellplate),4.0,1.9,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker9,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_082.tif,,Timing with adapter (wellplate),4.0,1.3,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker9,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_085.tif,,Timing with adapter (wellplate),4.0,1.3,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker9,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_077.tif,,Timing with adapter (wellplate),4.0,1.3,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker9,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_081.tif,,Timing with adapter (wellplate),4.0,1.3,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker9,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_083.tif,,Timing with adapter (wellplate),4.0,1.3,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker9,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_080.tif,,Timing with adapter (wellplate),4.0,1.3,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker9,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_084.tif,,Timing with adapter (wellplate),4.0,1.3,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker9,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_078.tif,,Timing with adapter (wellplate),4.0,1.3,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker9,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_079.tif,,Timing with adapter (wellplate),4.0,1.3,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker10,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_089.tif,,Timing with adapter (wellplate),4.0,1.6,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker10,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_088.tif,,Timing with adapter (wellplate),4.0,1.6,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker11,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker11/EVOS_20X_098.tif,,Timing with adapter (wellplate),4.0,1.9,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker10,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_094.tif,,Timing with adapter (wellplate),4.0,1.6,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker10,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_087.tif,,Timing with adapter (wellplate),4.0,1.6,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker10,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_093.tif,,Timing with adapter (wellplate),4.0,1.6,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker10,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_086.tif,,Timing with adapter (wellplate),4.0,1.6,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker10,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_092.tif,,Timing with adapter (wellplate),4.0,1.6,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker10,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_091.tif,,Timing with adapter (wellplate),4.0,1.6,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker4,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker4/EVOS_20X_018.tif,,Timing with adapter (wellplate),4.3,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_062.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker4,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker4/EVOS_20X_020.tif,,Timing with adapter (wellplate),4.3,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
4,Modulator-Linker4,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker4/EVOS_20X_019.tif,,Timing with adapter (wellplate),4.3,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
4,Modulator-Linker8,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_064.tif,,Timing with adapter (wellplate),4.0,0.7,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker10,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_090.tif,,Timing with adapter (wellplate),4.0,1.6,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_338.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_329.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_339.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_332.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_337.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_350.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_331.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_351.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_327.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_330.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_335.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_346.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_333.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_323.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_345.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_347.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_349.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_352.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_348.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_322.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_334.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_343.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_340.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_324.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_344.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_328.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_336.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_251.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_326.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_325.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_012.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-22
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_009.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-22
