Batch Number,Synthesis ID,Date Taken,Magnification (X),Co(NO3)2*6H2O (mg),"2,5-Dihydroxyterephthalic Acid (mg)",Temperature (°C),Water (ul),DMF (ul),Ethanol (ul),Reaction Time (hrs),Use Manual Procedure,Use Manual-Pipette Procedure,Use Robotic-Mara Procedure,Image Path
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_214.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_188.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_228.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_234.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_300.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_179.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_319.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_306.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_147.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_157.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_149.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_167.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_207.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_193.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_191.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_146.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_181.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_196.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_224.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_222.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_218.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_223.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_198.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_203.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_187.tif
5.0,SolventVolumes-6II,2024-10-22,20.0,80,20,100.0,0.0,6000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-6II/EVOS_20X_126.tif
5.0,SolventVolumes-6II,2024-10-22,20.0,80,20,100.0,0.0,6000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-6II/EVOS_20X_124.tif
5.0,SolventVolumes-6II,2024-10-22,20.0,80,20,100.0,0.0,6000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-6II/EVOS_20X_125.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_301.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_305.tif
5.0,SolventVolumes-12II,2024-10-18,20.0,80,20,100.0,2000.0,2000.0,6000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-12II/EVOS_20X_175.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_315.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_321.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_313.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_311.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_318.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_310.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_302.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_303.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_309.tif
5.0,SolventVolumes-6II,2024-10-22,20.0,80,20,100.0,0.0,6000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-6II/EVOS_20X_128.tif
5.0,SolventVolumes-6II,2024-10-22,20.0,80,20,100.0,0.0,6000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-6II/EVOS_20X_123.tif
5.0,SolventVolumes-6II,,,80,20,100.0,0.0,6000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-6II/cobalt formate purple impurity possibly.tif
5.0,SolventVolumes-6II,2024-10-22,20.0,80,20,100.0,0.0,6000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-6II/EVOS_20X_127.tif
5.0,SolventVolumes-6II,2024-10-22,20.0,80,20,100.0,0.0,6000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-6II/EVOS_20X_122.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_320.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_083.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_047.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_064.tif
5.0,SolventVolumes-3II,2024-10-22,10.0,80,20,100.0,3000.0,3000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-3II/EVOS_10X_031.tif
5.0,SolventVolumes-3II,2024-10-22,20.0,80,20,100.0,3000.0,3000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-3II/EVOS_20X_017.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_178.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_190.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_201.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_199.tif
